-6.78785833e-02	3.99408005e-04	-2.42037312e-03	1.06668167e-02	
-2.61242819e-02	1.53719285e-04	-9.31523708e-04	4.10531442e-03	
3.95974978e-02	-2.12926520e-03	-1.10514618e-02	-1.92080268e-02	
-4.04085323e-03	-6.47112355e-03	-1.27434101e-02	1.16883252e-02	
-2.48604494e-02	-5.86375799e-03	-1.27683048e-02	3.39141240e-02	
-1.25845184e-01	-1.24433127e-02	-1.57618327e-02	1.14822605e-01	
-9.06134805e-02	-3.19363107e-02	-6.31537894e-02	5.66377815e-02	
-3.07067300e-02	-3.20463480e-02	-6.03884732e-02	4.39260104e-03	
-3.43529857e-02	-3.24044718e-02	-6.58257237e-02	1.17313614e-02	
-6.87918713e-03	-2.89510169e-02	-5.45748633e-02	-9.35898045e-03	
1.64501424e-02	-2.00758773e-02	-5.15724939e-02	-1.40053564e-02	
5.89443505e-03	-2.63410371e-02	-5.26769912e-02	-1.53951035e-02	
-3.38626970e-03	-2.76826627e-02	-5.43190785e-02	-4.92161755e-03	
-5.03491539e-02	-3.06060675e-02	-5.61017189e-02	2.74511072e-02	
-2.22225099e-02	-2.93366798e-02	-5.45053810e-02	8.88473647e-03	
-1.20682441e-02	-3.19523836e-02	-5.62924430e-02	4.00410558e-04	
2.80551001e-02	-2.84791587e-02	-5.15214688e-02	-2.46978020e-02	
-2.02179762e-03	-2.25017474e-02	-4.49865789e-02	-7.62861055e-05	
5.99208958e-02	-2.07398290e-02	-4.29645822e-02	-4.19378057e-02	
4.43093918e-02	-2.33218566e-02	-4.56004664e-02	-3.17565346e-02	
6.30158424e-02	-2.07582173e-02	-4.40288668e-02	-4.20671282e-02	
2.18041117e-02	-2.42554286e-02	-4.77301643e-02	-1.56744454e-02	
9.78903184e-02	-1.81629382e-02	-3.98929604e-02	-6.42043098e-02	
9.34329209e-02	-1.82848513e-02	-3.90321967e-02	-6.18334817e-02	
1.46610058e-01	-1.67599531e-02	-3.78407955e-02	-9.64845418e-02	
2.12875791e-01	-1.18700405e-02	-3.35999402e-02	-1.36530367e-01	
2.42934300e-01	-8.92911809e-03	-2.93722106e-02	-1.55683964e-01	
1.51013593e-01	-6.26853001e-03	-2.80458268e-02	-8.90239315e-02	
1.24323992e-01	-4.77270741e-03	-2.36797629e-02	-7.18595015e-02	
1.37632859e-01	-4.94363174e-03	-2.30218689e-02	-8.19855391e-02	
1.40196732e-01	-1.31697678e-02	-3.24678081e-02	-8.85563147e-02	
9.54762702e-02	-1.76042112e-02	-4.02608719e-02	-5.82730057e-02	
1.01066393e-01	-1.47830343e-02	-3.94701016e-02	-5.81739100e-02	
9.60462125e-02	-1.06299187e-02	-3.72440532e-02	-5.29810578e-02	
1.47314791e-01	-5.96839437e-03	-3.07002103e-02	-8.66342880e-02	
1.50212867e-01	-1.74751554e-03	-2.06338437e-02	-8.94906726e-02	
1.02470517e-01	-6.51390789e-03	-2.17948233e-02	-6.19882881e-02	
1.33672720e-01	2.84903768e-03	-1.61213967e-02	-7.83650516e-02	
1.15309998e-01	-3.57651952e-03	-1.88339559e-02	-6.94458972e-02	
